,errors,input_errors,input_smape,mean_err,mean_smape,smape
0,1.0372997195936993,4.400608695652174,37.89824551794289,0.33070993488762856,7.930331664717784,14.575229860613204
1,4.185789654478165,5.070833333333334,28.496754389224346,1.8867759259259256,24.34728217128288,23.54464957201681
2,3.7789212412861266,30.689192307692306,44.19573635512344,1.1915253122945433,7.507222272523725,9.409985366311046
3,1.625827456770991,5.532272727272727,34.143755507862,2.1769696969696968,29.990311112606165,16.2392091685966
4,2.439320880993992,2.100914285714285,11.962366448163678,1.7783233560090705,26.905462617122247,17.593513557166798
5,2.9764607153671205,6.014499999999998,32.60769360886298,1.8987804557866,18.845180068174148,21.4476693449893
6,1.5700637606296444,8.042552631578948,22.19178850002196,1.860847953216374,10.36757688906332,5.873384271505736
7,1.933027717420025,7.702344262295082,22.738834442791365,1.8328361551554244,14.377934705627359,10.184608209314332
8,4.649602472392227,5.787739130434784,23.178804720494654,2.639281663516068,24.887574712516585,21.80152456297268
9,2.6975270107337503,5.010416666666667,41.448043677693995,0.6830208333333333,10.712779203063384,25.688204904929034
10,2.8926436329775385,7.135249999999999,34.02684559085773,5.042175925925926,41.88612042821367,20.183192810800573
11,1.6047081886467571,5.107296296296297,31.775472644989904,0.5226185032769395,12.961879099961926,13.781384686652135
12,0.511203414499898,1.258383421482045,18.71649538785085,1.913537576839183,17.00008430190961,8.299202448351375
13,6.918353263674497,5.776931034482758,9.799367972230502,2.749272030651341,27.60069239874033,12.617409661646025
14,7.6289017611966115,5.375380952380953,12.689128565315153,1.5860317460317457,12.132225241946186,18.227138406414433
15,0.5222914428755,2.7679607843137255,24.45909576897464,1.3946078431372546,8.932860864071122,5.729166665307677
16,9.513379247601339,23.226043478260873,27.076443518649413,2.1086221382062593,15.290640706201122,17.262833282670297
17,2.541648451571874,6.456519999999999,31.19877950160684,1.5746453333333335,10.681318117648296,16.782617249530645
18,0.0989825021285786,13.917324410331384,76.9768189695273,1.874229335522041,10.639144665452097,2.368321810151545
19,4.377490268414183,7.5254599515557485,25.922939036717263,2.052468463960301,19.521313338183596,18.555017496045227
20,4.766028513643421,3.408051282051281,9.611445000146285,1.476724011980422,15.885571392735242,15.592323118056694
21,0.17513864072690485,6.68304027777778,63.69807931121684,1.6402864544037024,9.572438373117382,4.922173050639768
22,2.011712610316158,28.103142857142853,56.49935572495553,2.101970975056689,15.001014542086304,10.873288832081387
23,2.653315960938997,18.33746,42.81902345064174,2.9965928888888893,24.530317567665534,13.353269970184005
24,0.12868150911763304,1.966642857142857,14.033033891123281,2.3201289682539685,17.199521988640672,1.072218588072223
25,3.190739190635263,11.031476190476187,43.861508913930166,1.443608381624255,9.820874774802922,20.09463102489342
26,5.97349285679491,9.175,14.509139035974354,1.2739506172839508,10.741482976685457,10.117934300389367
27,1.2156064848197432,2.483684210526316,11.236898502021063,0.9690472282069696,8.236814430585543,6.670076789815254
28,2.2443038872352874,18.238964285714285,41.53411270897665,0.5259587585034012,10.703656877539204,9.795234695380303
29,3.1792412040611753,14.861828571428571,39.04183225077129,1.5751541950113375,12.863824150482714,16.690601030954884
30,2.0741483234951184,19.92082608695652,37.193052435126994,1.363968441503886,9.989744987725981,6.5102807098541895
31,1.5058634358703005,8.435958333333334,56.3567772780054,2.361032986111111,27.421948511324114,23.850942843536558
32,0.1943857854698441,2.0331875,13.38230112627809,0.8679772949218749,7.473786839330101,1.5976729621513315
33,0.5216750398193779,4.1520361445783145,34.87016851680929,2.9583115594909764,34.04384039631567,6.7976122250075885
34,7.076590276191575,46.11968181818181,33.722807589934234,4.1145087235996325,19.10261283990767,9.755170937896246
35,2.111445681882919,4.786919999999999,23.048892011312216,0.937221333333333,7.559602265145191,13.781749873976686
36,3.4007056256917862,18.822000000000003,48.807293299280616,0.43763676303854865,15.706330442156466,22.61101814186038
37,0.9282559110737377,4.987125000000001,43.81417526437602,0.1631022135416667,7.240684176232822,16.40891362654015
38,0.8937437802754286,13.095521739130437,39.780058384803226,0.2896250787649654,8.377052468009264,4.444843941216039
39,4.130416099421088,8.188695652173914,29.609855559110905,1.9938626339004408,26.759520963400494,19.689474435150263
40,3.172892263430002,7.453459016393442,29.499240762266208,1.6018655379378302,16.823906066970725,18.053322446005982
41,2.9452394393800505,9.211797297297299,39.3156444570264,2.0152156886616344,15.855601731003263,24.133472124252155
42,0.6114994737814344,6.763272727272728,60.011818167967434,2.063151719212325,18.83782283798557,11.759853596844597
