,errors,input_errors,input_smape,mean_err,mean_smape,smape
0,0.3221247129443913,0.9947101449275361,31.444308159249722,1.3849413988657846,18.372526930283012,7.684149237167459
1,1.632649540420095,2.2345370370370365,31.742982086183712,3.783696790123457,21.083562178618706,20.9390738227651
2,1.0810912517807765,1.8330034722222224,17.69833367275865,4.030481935763889,15.391720663648094,10.598779685453007
3,1.2727779046773167,1.4027870370370372,26.468935008368142,8.511546117901236,28.130415955028045,25.337359087072254
4,0.8570972642501536,3.653902439024391,33.342222210259784,3.724838786436645,10.278150827764057,5.439617765626075
5,2.092941344434541,2.3824050632911393,31.650259216026008,2.191163916039096,14.511072498031675,28.135022678103713
6,1.0637230137936573,1.2695370370370374,16.630997190440013,1.6339047619047617,15.714399213143768,12.251125679301833
7,1.255929528772956,1.2593582375478924,11.697238915501098,3.0950767604703393,23.130917605553098,11.139746595044794
8,0.09587153788986699,0.7113314176245211,15.075784090351943,2.469600475624257,14.753364300168478,3.018767506797043
9,1.2174766349907267,2.9315740740740734,16.86246336275709,2.0248259007306624,8.489582561839569,7.1792098701917215
10,1.161266713195497,1.596195286195286,15.186436279310191,5.653671258034893,18.190363407438863,11.646882866239347
11,0.9624005342712241,5.663743386243386,54.21080394286947,1.8217777774767496,9.392199618904604,7.289837530916895
12,2.240823464987919,2.4493291404612156,26.322711548716796,4.971198291206835,25.205827455329565,23.570434673541683
13,0.7362039553098225,1.3399628325508608,16.268285942499023,7.914196786351915,45.311065435043666,7.26408162646413
14,1.8130163496804519,2.1710265700483093,21.37713218515108,3.024805293005672,16.790723044350223,16.51759849798351
15,1.876686663092681,2.2818031470777136,22.376049428245285,1.5374875557209746,23.423308342491314,16.74921594556348
16,1.4031101660177954,0.8439734299516907,7.733447565714404,12.399376181474478,20.623252948141097,12.325081676810562
17,4.540215021309182,5.7239468864468845,40.75047400237832,3.0926989494022457,20.154813508671037,32.70056890647865
18,1.4153619240229918,1.8544806763285024,16.086377458552203,8.505595463137997,20.616381499388048,10.941752703411424
19,0.45460016435344963,0.820546594982079,19.626326161859556,1.9760020811654526,16.8841315447978,12.007481186196516
20,0.7006615363557853,2.1564454277286136,14.019987315030518,0.928020831701778,9.65162526801378,4.378003935234503
21,1.2127074008337744,3.355990990990991,40.60532899220987,10.07238248643596,19.761654867068398,13.986131137336644
22,0.8978076483071501,3.0376552287581697,23.332802630678195,2.547647058823529,17.204882627174484,6.1231102841751675
23,1.6033919792535543,5.228632850241546,34.02323879847127,0.10798254879227051,2.5592056003454333,8.852083092937553
24,1.6738666009572327,2.228467432950192,14.143122463498582,10.22795005945303,15.724319585218984,12.666618514311441
25,1.5929568965607728,2.754724249797243,27.221167786958343,4.419926316513847,19.438688670950814,14.836530333216311
26,0.8745226726217108,0.44780265339966835,6.396732383315118,6.276818890621519,18.702618302072068,10.462259942606773
27,1.5316062670652746,7.037568181818182,56.50637715979054,0.2543827904040404,7.447199427208317,9.298520598793987
28,1.8523366000166386,2.7577746212121212,20.4465844195188,1.6026451446280994,8.070413403493445,13.00740100307391
